"","file_type","ie_number...2","rep_number","file_name","duration","sample_rate","num_channels","amplitude","xml_title","xml_creators","xml_type","xml_publisher","xml_date","xml_language","xml_identifier","xml_bibliographicCitation","mms","ie_number...18","label_code","label1","label2","label3","label4","label5"
"283","mp3","IE1266844","REP74345814","FL74345818_08. YA LL KNOW WHAT IT DO - T13, Beau & Anime & Vocals from Misaya (Produced by Zone1).mp3",250.540408163265,44100,11048832,32768,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"284","mp3","IE1266844","REP74345814","FL74345819_20. THATS MY JAM (REMIX) - T13, King K, O-fficial & Anime (Produced by King K).mp3",280.372244897959,44100,12364416,31721,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"285","mp3","IE1266844","REP74345814","FL74345820_17. GUTTA HOWSE ALLSTARS - O-fficial, Mega, King K, T13, Anime, SpookSlim, Beau, M2thaB, Misaya, MaxDadE, Cappa Ak & Toba (Produced by Zone1).mp3",266.971428571429,44100,11773440,31202,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"286","mp3","IE1266844","REP74345814","FL74345821_05. NEVER ENDING PARTY - T13, Anime & vocals from Misaya (Produced by KC-KampfBeats Germany).mp3",196.49306122449,44100,8665344,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"287","mp3","IE1266844","REP74345814","FL74345822_07. GET IT CRACKING - M2thaB, Cappa AK, T13 & Anime (Produced by Zone1).mp3",213.315918367347,44100,9407232,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"288","mp3","IE1266844","REP74345814","FL74345823_02. KILLING EM - Anime, Beau, T13, Pakkz, SpooKSlim & Mega (Produced by KC-KampfBeats Germany).mp3",430.341224489796,44100,18978048,32074,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"289","mp3","IE1266844","REP74345814","FL74345824_03. MY TEAM - T13 & Anime (Produced by Amin PaYnE).mp3",164.231836734694,44100,7242624,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"290","mp3","IE1266844","REP74345814","FL74345825_09. WE CAN DO IT ALL - T13 & Anime (Produced by Zone1).mp3",203.363265306122,44100,8968320,32768,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"291","mp3","IE1266844","REP74345814","FL74345826_10. SORRY TO HIPHOP - T13, Maia Rata & Anime (Produced by Amin PaYnE).mp3",174.262857142857,44100,7684992,32768,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"292","mp3","IE1266844","REP74345814","FL74345827_04. WATCHU SAY - T13, Anime & Beau (Produced by Zone1).mp3",199.418775510204,44100,8794368,32215,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"293","mp3","IE1266844","REP74345814","FL74345828_12. FORWARDS - Anime, T13 & Mega (Produced by Jyeah).mp3",176.091428571429,44100,7765632,32444,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"294","mp3","IE1266844","REP74345814","FL74345830_11. ALL THE SAME - T13, Anime & DJCXL (Produced by Zone1).mp3",228.153469387755,44100,10061568,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"295","mp3","IE1266844","REP74345814","FL74345831_19. Doppeklikk - Toba & Timeson (Produced by Timson + Toba).mp3",164.231836734694,44100,7242624,31718,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"296","mp3","IE1266844","REP74345814","FL74345832_15. CHOP FIRST (GRINDTIME) - T13 & Anime (Produced by Zone1).mp3",184.34612244898,44100,8129664,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"297","mp3","IE1266844","REP74345814","FL74345833_13. DOPE MAN - T13, Anime & Misaya (Produced by Zone1).mp3",172.538775510204,44100,7608960,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"298","mp3","IE1266844","REP74345814","FL74345834_18. 3 ROUND KNOCKOUT - MaxDadE, Beau, O-fficial, King k, T13 & Anime (Produced by Leaky Hut).mp3",230.844081632653,44100,10180224,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"299","mp3","IE1266844","REP74345814","FL74345835_06. GET UP - Anime & T13 (Produced by KC-KampfBeats Germany).mp3",153.077551020408,44100,6750720,32767,"Potheads presents Gutta Howse!               Volume 5,               Sex, drugs & hiphop               Potheads, Gutta Howse.","Potheads (Musical group)||Zone 1
    (Musician)||Gutta Howse (Musical group)","Sound Recordings",NA,NA,"eng","IE1266844","Potheads presents Gutta Howse!",9913486013502836,"IE1266844","zz","Rap (Music)","","","",""
"300","mp3","IE1270054","REP74148014","FL74148015_07 Electricity (OMD cover version).mp3",474.174693877551,44100,20911104,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"301","mp3","IE1270054","REP74148014","FL74148018_08 We R Turning Digital.mp3",328.437551020408,44100,14484096,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"302","mp3","IE1270054","REP74148014","FL74148021_03 Stars and Sky (Live Version).mp3",445.648979591837,44100,19653120,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"303","mp3","IE1270054","REP74148014","FL74148023_02 The Chop Shop.mp3",369.789387755102,44100,16307712,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"304","mp3","IE1270054","REP74148014","FL74148025_04 Night Riding (Gripshift Re-Hash).mp3",563.800816326531,44100,24863616,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"305","mp3","IE1270054","REP74148014","FL74148027_13 What it seems (live version).mp3",320.966530612245,44100,14154624,32767,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"306","mp3","IE1270054","REP74148014","FL74148029_05 Plus Minus + - (Beta Version).mp3",512.966530612245,44100,22621824,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"307","mp3","IE1270054","REP74148014","FL74148030_09 My Robot Baby (solid gold live version).mp3",383.190204081633,44100,16898688,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"308","mp3","IE1270054","REP74148014","FL74148031_10 Turn it all around (sense_ rehash live version).mp3",639.477551020408,44100,28200960,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"309","mp3","IE1270054","REP74148014","FL74148032_11 Space between us + Rock my computer.mp3",387.291428571429,44100,17079552,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"310","mp3","IE1270054","REP74148014","FL74148033_01 All This Time (Extended Live Version).mp3",536.94693877551,44100,23679360,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"311","mp3","IE1270054","REP74148014","FL74148034_12 World Goes Round (BONUS).mp3",398.158367346939,44100,17558784,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"312","mp3","IE1270054","REP74148014","FL74148035_06 Play Ground (1$ Mixture Version).mp3",603.010612244898,44100,26592768,32768,"Pattern dot lifeModule.","Module(Musician)","Sound Recordings","Wellington, N.Z. :J. Ross,","2008.","eng","IE1270054","Pattern dot life",9913485053502836,"IE1270054","df","Electronic dance music","Remixes","Live sound recordings.","",""
"313","mp3","IE1292210","REP74148075","FL74148076_05-dung_beetle.mp3",269.662040816327,44100,11892096,25893,"Artificial intelligentsia               MonkeyShuttle.","MonkeyShuttle (Musical group)","Sound Recordings","[Wellington, N.Z. :               MonkeyShuttle,","1995]","eng","IE1292210","Artificial intelligentsia",9913553263502836,"IE1292210","rc","Ambient music","","","",""
"314","mp3","IE1292210","REP74148075","FL74148077_02-interlude1.mp3",71.2881632653061,44100,3143808,24039,"Artificial intelligentsia               MonkeyShuttle.","MonkeyShuttle (Musical group)","Sound Recordings","[Wellington, N.Z. :               MonkeyShuttle,","1995]","eng","IE1292210","Artificial intelligentsia",9913553263502836,"IE1292210","rc","Ambient music","","","",""
"315","mp3","IE1292210","REP74148075","FL74148078_08-interlude4.mp3",135.05306122449,44100,5955840,24647,"Artificial intelligentsia               MonkeyShuttle.","MonkeyShuttle (Musical group)","Sound Recordings","[Wellington, N.Z. :               MonkeyShuttle,","1995]","eng","IE1292210","Artificial intelligentsia",9913553263502836,"IE1292210","rc","Ambient music","","","",""
"316","mp3","IE1292210","REP74148075","FL74148079_04-interlude2.mp3",52.7151020408163,44100,2324736,24839,"Artificial intelligentsia               MonkeyShuttle.","MonkeyShuttle (Musical group)","Sound Recordings","[Wellington, N.Z. :               MonkeyShuttle,","1995]","eng","IE1292210","Artificial intelligentsia",9913553263502836,"IE1292210","rc","Ambient music","","","",""
"317","mp3","IE1292210","REP74148075","FL74148080_09-moon_bus.mp3",296.698775510204,44100,13084416,23104,"Artificial intelligentsia               MonkeyShuttle.","MonkeyShuttle (Musical group)","Sound Recordings","[Wellington, N.Z. :               MonkeyShuttle,","1995]","eng","IE1292210","Artificial intelligentsia",9913553263502836,"IE1292210","rc","Ambient music","","","",""
